lg	inLg	name
en	cak	Kaqchikel
en	cal	Carolinian
en	cam	Cemuhî
en	can	Chambri
en	cao	Chácobo
en	cap	Chipaya
en	caq	Car Nicobarese
en	car	Galibi Carib
en	cas	Tsimané
en	ca	Catalan
en	cav	Cavineña
en	caw	Callawalla
en	cax	Chiquitano
en	cay	Cayuga
en	caz	Canichana
en	cbb	Cabiyarí
en	cbc	Carapana
en	cbd	Carijona
en	cbg	Chimila
en	cbi	Chachi
en	cbj	Ede Cabe
en	cbk	Chavacano
en	cbl	Bualkhaw Chin
en	cbn	Nyahkur
en	cbo	Izora
en	cbq	Tsucuba
en	cbr	Cashibo-Cacataibo
en	cbs	Cashinahua
en	cbt	Chayahuita
en	cbu	Candoshi-Shapra
en	cbv	Cacua
en	cbw	Kinabalian
en	cby	Carabayo
en	cca	Cauca
en	ccc	Chamicuro
en	ccd	Cafundo Creole
en	cce	Chopi
en	ccg	Samba Daka
en	cch	Atsam
en	ccj	Kasanga
en	ccl	Cutchi-Swahili
en	ccm	Malaccan Creole Malay
en	cco	Comaltepec Chinantec
en	ccp	Chakma
en	ccr	Cacaopera
en	cda	Choni
en	cde	Chenchu
en	cdf	Chiru
en	cdg	Chamari
en	cdh	Chambeali
en	cdi	Chodri
en	cdj	Churahi
en	cdm	Chepang
en	cdn	Chaudangsi
en	cdo	Min Dong Chinese
en	cdr	Cinda-Regi-Tiyal
en	cds	Chadian Sign Language
en	cdy	Chadong
en	cdz	Koda
en	cea	Lower Chehalis
en	ceb	Cebuano
en	ceg	Chamacoco
en	cek	Eastern Khumi Chin
en	cen	Cen
en	cs	Czech
en	cet	Centúúm
en	cfa	Dijim-Bwilim
en	cfd	Cara
en	cfg	Como Karim
en	cfm	Falam Chin
en	cga	Changriwa
en	cgc	Kagayanen
en	cgg	Chiga
en	cgk	Chocangacakha
en	ch	Chamorro
en	chb	Chibcha
en	chc	Catawba
en	chd	Highland Oaxaca Chontal
en	ce	Chechen
en	chf	Tabasco Chontal
en	chg	Chagatai
en	chh	Chinook
en	chj	Ojitlán Chinantec
en	chk	Chuukese
en	chl	Cahuilla
en	chm	Mari (Russia)
en	chn	Chinook jargon
en	cho	Choctaw
en	chp	Chipewyan
en	chq	Quiotepec Chinantec
en	chr	Cherokee
en	cht	Cholón
en	cu	Church Slavic
en	cv	Chuvash
en	chw	Chuwabu
en	chx	Chantyal
en	chy	Cheyenne
en	chz	Ozumacín Chinantec
en	cia	Cia-Cia
en	cib	Ci Gbe
en	cic	Chickasaw
en	cid	Chimariko
en	cie	Cineni
en	cih	Chinali
en	cik	Chitkuli Kinnauri
en	cim	Cimbrian
en	cin	Cinta Larga
en	cip	Chiapanec
en	cir	Tiri
en	ciw	Chippewa
en	ciy	Chaima
en	cja	Western Cham
en	cje	Chru
en	cjh	Upper Chehalis
en	cji	Chamalal
en	cjk	Chokwe
en	cjm	Eastern Cham
en	cjn	Chenapian
en	cjo	Ashéninka Pajonal
en	cjp	Cabécar
en	cjs	Shor
en	cjv	Chuave
en	cjy	Jinyu Chinese
en	ckb	Central Kurdish
en	ckh	Chak
en	ckl	Cibak
en	ckn	Kaang Chin
en	cko	Anufo
en	ckq	Kajakse
en	ckr	Kairak
en	cks	Tayo
en	ckt	Chukot
en	cku	Koasati
en	ckv	Kavalan
en	ckx	Caka
en	cky	Cakfem-Mushere
en	ckz	Cakchiquel-Quiché Mixed Language
en	cla	Ron
en	clc	Chilcotin
en	cld	Chaldean Neo-Aramaic
en	cle	Lealao Chinantec
en	clh	Chilisso
en	cli	Chakali
en	clj	Laitu Chin
en	clk	Idu-Mishmi
en	cll	Chala
en	clm	Clallam
en	clo	Lowland Oaxaca Chontal
en	clt	Lautu Chin
en	clu	Caluyanun
en	clw	Chulym
en	cly	Eastern Highland Chatino
en	cma	Maa
en	cme	Cerma
en	cmg	Classical Mongolian
en	cmi	Emberá-Chamí
en	cml	Campalagian
en	cmm	Michigamea
en	cmn	Mandarin Chinese
en	cmo	Central Mnong
en	cmr	Mro-Khimi Chin
en	cms	Messapic
en	cmt	Camtho
en	cna	Changthang
en	cnb	Chinbon Chin
en	cnc	Côông
en	cng	Northern Qiang
en	cnh	Hakha Chin
en	cni	Asháninka
en	cnk	Khumi Chin
en	cnl	Lalana Chinantec
en	cno	Con
en	cns	Central Asmat
en	cnt	Tepetotutla Chinantec
en	cnu	Chenoua
en	cnw	Ngawn Chin
en	cnx	Middle Cornish
en	coa	Cocos Islands Malay
en	cob	Chicomuceltec
en	coc	Cocopa
en	cod	Cocama-Cocamilla
en	coe	Koreguaje
en	cof	Colorado
en	cog	Chong
en	coh	Chonyi-Dzihana-Kauma
en	coj	Cochimi
en	cok	Santa Teresa Cora
en	col	Columbia-Wenatchi
en	com	Comanche
en	con	Cofán
en	coo	Comox
en	cop	Coptic
en	coq	Coquille
en	kw	Cornish
en	co	Corsican
en	cot	Caquinte
en	cou	Wamey
en	cov	Cao Miao
en	cow	Cowlitz
en	cox	Nanti
en	coz	Chochotec
en	cpa	Palantla Chinantec
en	cpb	Ucayali-Yurúa Ashéninka
en	cpc	Ajyíninka Apurucayali
en	cpg	Cappadocian Greek
en	cpi	Chinese Pidgin English
en	cpn	Cherepon
en	cpo	Kpeego
en	cps	Capiznon
en	cpu	Pichis Ashéninka
en	cpx	Pu-Xian Chinese
en	cpy	South Ucayali Ashéninka
en	cqd	Chuanqiandian Cluster Miao
en	cra	Chara
en	crb	Island Carib
en	crc	Lonwolwol
en	crd	Coeur d'Alene
en	cr	Cree
en	crf	Caramanta
en	crg	Michif
en	crh	Crimean Tatar
en	cri	Sãotomense
en	crj	Southern East Cree
en	crk	Plains Cree
en	crl	Northern East Cree
en	crm	Moose Cree
en	crn	El Nayar Cora
en	cro	Crow
en	crq	Iyo'wujwa Chorote
en	crr	Carolina Algonquian
en	crs	Seselwa Creole French
en	crt	Iyojwa'ja Chorote
en	crv	Chaura
en	crw	Chrau
en	crx	Carrier
en	cry	Cori
en	crz	Cruzeño
en	csa	Chiltepec Chinantec
en	csb	Kashubian
en	csc	Catalan Sign Language
en	csd	Chiangmai Sign Language
en	cse	Czech Sign Language
en	csf	Cuba Sign Language
en	csg	Chilean Sign Language
en	csh	Asho Chin
en	csi	Coast Miwok
en	csj	Songlai Chin
en	csk	Jola-Kasa
en	csl	Chinese Sign Language
en	csm	Central Sierra Miwok
en	csn	Colombian Sign Language
en	cso	Sochiapam Chinantec
en	csq	Croatia Sign Language
en	csr	Costa Rican Sign Language
en	css	Southern Ohlone
en	cst	Northern Ohlone
en	csv	Sumtu Chin
en	csw	Swampy Cree
en	csy	Siyin Chin
en	csz	Coos
en	cta	Tataltepec Chatino
en	ctc	Chetco
en	ctd	Tedim Chin
en	cte	Tepinapa Chinantec
en	ctg	Chittagonian
en	cth	Thaiphum Chin
en	ctl	Tlacoatzintepec Chinantec
en	ctm	Chitimacha
en	ctn	Chhintange
en	cto	Emberá-Catío
en	ctp	Western Highland Chatino
en	cts	Northern Catanduanes Bikol
en	ctt	Wayanad Chetti
en	ctu	Chol
en	ctz	Zacatepec Chatino
en	cua	Cua
en	cub	Cubeo
en	cuc	Usila Chinantec
en	cug	Chungmboko
en	cuh	Chuka
en	cui	Cuiba
en	cuj	Mashco Piro
en	cuk	San Blas Kuna
en	cul	Culina
en	cuo	Cumanagoto
en	cup	Cupeño
en	cuq	Cun
en	cur	Chhulung
en	cut	Teutila Cuicatec
en	cuu	Tai Ya
en	cuv	Cuvok
en	cuw	Chukwa
en	cux	Tepeuxila Cuicatec
en	cvg	Chug
en	cvn	Valle Nacional Chinantec
en	cwa	Kabwa
en	cwb	Maindo
en	cwd	Woods Cree
en	cwe	Kwere
en	cwg	Chewong
en	cwt	Kuwaataay
en	cya	Nopala Chatino
en	cyb	Cayubaba
en	cy	Welsh
en	cyo	Cuyonon
en	czh	Huizhou Chinese
en	czk	Knaanic
en	czn	Zenzontepec Chatino
en	czo	Min Zhong Chinese
en	czt	Zotung Chin
en	daa	Dangaléat
en	dac	Dambi
en	dad	Marik
en	dae	Duupa
en	dag	Dagbani
en	dah	Gwahatike
en	dai	Day
en	daj	Dar Fur Daju
en	dak	Dakota
en	dal	Dahalo
en	dam	Damakawa
en	da	Danish
en	dao	Daai Chin
en	daq	Dandami Maria
en	dar	Dargwa
en	das	Daho-Doo
en	dau	Dar Sila Daju
en	dav	Taita
en	daw	Davawenyo
en	dax	Dayi
en	daz	Dao
en	dba	Bangime
en	dbb	Deno
en	dbd	Dadiya
en	dbe	Dabe
en	dbf	Edopi
en	dbg	Dogul Dom Dogon
en	dbi	Doka
en	dbj	Ida'an
en	dbl	Dyirbal
en	dbm	Duguri
en	dbn	Duriankere
en	dbo	Dulbu
en	dbp	Duwai
en	dbq	Daba
en	dbr	Dabarre
en	dbt	Ben Tey Dogon
en	dbu	Bondum Dom Dogon
en	dbv	Dungu
en	dbw	Bankan Tey Dogon
en	dby	Dibiyaso
en	dcc	Deccan
en	dcr	Negerhollands
en	dda	Dadi Dadi
en	ddd	Dongotono
en	dde	Doondo
en	ddg	Fataluku
en	ddi	West Goodenough
en	ddj	Jaru
en	ddn	Dendi (Benin)
en	ddo	Dido
en	ddr	Dhudhuroa
en	dds	Donno So Dogon
en	ddw	Dawera-Daweloor
en	dec	Dagik
en	ded	Dedua
en	dee	Dewoin
en	def	Dezfuli
en	deg	Degema
en	deh	Dehwari
en	dei	Demisa
en	dek	Dek
en	del	Delaware
en	dem	Dem
en	den	Slave (Athapascan)
en	dep	Pidgin Delaware
en	deq	Dendi (Central African Republic)
en	der	Deori
en	des	Desano
en	de	German
en	dev	Domung
en	dez	Dengese
en	dga	Southern Dagaare
en	dgb	Bunoge Dogon
en	dgc	Casiguran Dumagat Agta
en	dgd	Dagaari Dioula
en	dge	Degenan
en	dgg	Doga
en	dgh	Dghwede
en	dgi	Northern Dagara
en	dgk	Dagba
en	dgl	Andaandi
en	dgn	Dagoman
en	dgo	Dogri (individual language)
en	dgr	Dogrib
en	dgs	Dogoso
en	dgt	Ndra'ngith
en	dgu	Degaru
en	dgw	Daungwurrung
en	dgx	Doghoro
en	dgz	Daga
en	dhd	Dhundari
en	dhg	Dhangu-Djangu
en	dhi	Dhimal
en	dhl	Dhalandji
en	dhm	Zemba
en	dhn	Dhanki
en	dho	Dhodia
en	dhr	Dhargari
en	dhs	Dhaiso
en	dhu	Dhurga
en	dhv	Dehu
en	dhw	Dhanwar (Nepal)
en	dhx	Dhungaloo
en	dia	Dia
en	dib	South Central Dinka
en	dic	Lakota Dida
en	did	Didinga
en	dif	Dieri
en	dig	Digo
en	dih	Kumiai
en	dii	Dimbong
en	dij	Dai
en	dik	Southwestern Dinka
en	dil	Dilling
en	dim	Dime
en	din	Dinka
en	dio	Dibo
en	dip	Northeastern Dinka
en	diq	Dimli (individual language)
en	dir	Dirim
en	dis	Dimasa
en	dit	Dirari
en	diu	Diriku
en	dv	Dhivehi
en	diw	Northwestern Dinka
en	dix	Dixon Reef
en	diy	Diuwe
en	diz	Ding
en	dja	Djadjawurrung
en	djb	Djinba
en	djc	Dar Daju Daju
en	djd	Djamindjung
en	dje	Zarma
en	djf	Djangun
en	dji	Djinang
en	djj	Djeebbana
en	djk	Eastern Maroon Creole
en	djm	Jamsay Dogon
en	djn	Djauan
en	djo	Jangkang
en	djr	Djambarrpuyngu
en	dju	Kapriman
en	djw	Djawi
en	dka	Dakpakha
en	dkk	Dakka
en	dkr	Kuijau
en	dks	Southeastern Dinka
en	dkx	Mazagway
en	dlg	Dolgan
en	dlk	Dahalik
en	dlm	Dalmatian
en	dln	Darlong
en	dma	Duma
en	dmb	Mombo Dogon
en	dmc	Gavak
en	dmd	Madhi Madhi
en	dme	Dugwor
en	dmg	Upper Kinabatangan
en	dmk	Domaaki
en	dml	Dameli
en	dmm	Dama
en	dmo	Kemedzung
en	dmr	East Damar
en	dms	Dampelas
en	dmu	Dubu
en	dmv	Dumpas
en	dmw	Mudburra
en	dmx	Dema
en	dmy	Demta
en	dna	Upper Grand Valley Dani
en	dnd	Daonda
en	dne	Ndendeule
en	dng	Dungan
en	dni	Lower Grand Valley Dani
en	dnj	Dan
en	dnk	Dengka
en	dnn	Dzùùngoo
en	dnr	Danaru
en	dnt	Mid Grand Valley Dani
en	dnu	Danau
en	dnv	Danu
en	dnw	Western Dani
en	dny	Dení
en	doa	Dom
en	dob	Dobu
en	doc	Northern Dong
en	doe	Doe
en	dof	Domu
en	doh	Dong
en	doi	Dogri (macrolanguage)
en	dok	Dondo
en	dol	Doso
en	don	Toura (Papua New Guinea)
en	doo	Dongo
en	dop	Lukpa
en	doq	Dominican Sign Language
en	dor	Dori'o
en	dos	Dogosé
en	dot	Dass
en	dov	Dombe
en	dow	Doyayo
en	dox	Bussa
en	doy	Dompo
en	doz	Dorze
en	dpp	Papar
en	drb	Dair
en	drc	Minderico
en	drd	Darmiya
en	dre	Dolpo
en	drg	Rungus
en	dri	C'Lela
en	drl	Paakantyi
en	drn	West Damar
en	dro	Daro-Matu Melanau
en	drq	Dura
en	drr	Dororo
en	drs	Gedeo
en	drt	Drents
en	dru	Rukai
en	dry	Darai
en	dsb	Lower Sorbian
en	dse	Dutch Sign Language
en	dsh	Daasanach
en	dsi	Disa
en	dsl	Danish Sign Language
en	dsn	Dusner
en	dso	Desiya
en	dsq	Tadaksahak
en	dta	Daur
en	dtb	Labuk-Kinabatangan Kadazan
en	dtd	Ditidaht
en	dth	Adithinngithigh
en	dti	Ana Tinga Dogon
en	dtk	Tene Kan Dogon
en	dtm	Tomo Kan Dogon
en	dtn	Daatsʼíin
en	dto	Tommo So Dogon
en	dtp	Kadazan Dusun
en	dtr	Lotud
en	dts	Toro So Dogon
en	dtt	Toro Tegu Dogon
en	dtu	Tebul Ure Dogon
en	dty	Dotyali
en	dua	Duala
en	dub	Dubli
en	duc	Duna
en	dud	Hun-Saare
en	due	Umiray Dumaget Agta
en	duf	Dumbea
en	dug	Duruma
en	duh	Dungra Bhil
en	dui	Dumun
en	duk	Uyajitaya
en	dul	Alabat Island Agta
en	dum	Middle Dutch (ca. 1050-1350)
en	dun	Dusun Deyah
en	duo	Dupaninan Agta
en	dup	Duano
en	duq	Dusun Malang
en	dur	Dii
en	dus	Dumi
en	duu	Drung
en	duv	Duvle
en	duw	Dusun Witu
en	dux	Duungooma
en	duy	Dicamay Agta
en	duz	Duli-Gey
en	dva	Duau
en	dwa	Diri
en	dwr	Dawro
en	dws	Dutton World Speedwords
en	dwu	Dhuwal
en	dww	Dawawa
en	dwy	Dhuwaya
en	dya	Dyan
en	dyb	Dyaberdyaber
en	dyd	Dyugun
en	dyg	Villa Viciosa Agta
en	dyi	Djimini Senoufo
en	dym	Yanda Dom Dogon
en	dyn	Dyangadi
en	dyo	Jola-Fonyi
en	dyu	Dyula
en	dyy	Dyaabugay
en	dza	Tunzu
en	dze	Djiwarli
en	dzg	Dazaga
en	dzl	Dzalakha
en	dzn	Dzando
en	dz	Dzongkha
en	eaa	Karenggapa
en	ebg	Ebughu
en	ebk	Eastern Bontok
en	ebo	Teke-Ebo
en	ebr	Ebrié
en	ebu	Embu
en	ecr	Eteocretan
en	ecs	Ecuadorian Sign Language
en	ecy	Eteocypriot
en	eee	E
en	efa	Efai
en	efe	Efe
en	efi	Efik
en	ega	Ega
en	egl	Emilian
en	ego	Eggon
en	egy	Egyptian (Ancient)
en	ehu	Ehueun
en	eip	Eipomek
en	eit	Eitiep
en	eiv	Askopan
en	eja	Ejamat
en	eka	Ekajuk
en	ekc	Eastern Karnic
en	eke	Ekit
en	ekg	Ekari
en	eki	Eki
en	ekk	Standard Estonian
en	ekl	Kol (Bangladesh)
en	ekm	Elip
en	eko	Koti
en	ekp	Ekpeye
en	ekr	Yace
en	eky	Eastern Kayah
en	ele	Elepi
en	elh	El Hugeirat
en	eli	Nding
en	elk	Elkei
en	el	Modern Greek (1453-)
en	elm	Eleme
en	elo	El Molo
en	elu	Elu
en	elx	Elamite
en	ema	Emai-Iuleha-Ora
en	emb	Embaloh
en	eme	Emerillon
en	emg	Eastern Meohang
en	emi	Mussau-Emira
en	emk	Eastern Maninkakan
en	emm	Mamulique
en	emn	Eman
en	emp	Northern Emberá
en	ems	Pacific Gulf Yupik
en	emu	Eastern Muria
en	emw	Emplawas
en	emx	Erromintxela
en	emy	Epigraphic Mayan
en	ena	Apali
en	enb	Markweeta
en	enc	En
en	end	Ende
en	enf	Forest Enets
en	en	English
en	enh	Tundra Enets
en	enl	Enlhet
en	enm	Middle English (1100-1500)
en	enn	Engenni
en	eno	Enggano
en	enq	Enga
en	enr	Emumu
en	enu	Enu
en	env	Enwan (Edu State)
en	enw	Enwan (Akwa Ibom State)
en	enx	Enxet
en	eot	Beti (Côte d'Ivoire)
en	epi	Epie
en	eo	Esperanto
en	era	Eravallan
en	erg	Sie
en	erh	Eruwa
en	eri	Ogea
en	erk	South Efate
en	ero	Horpa
en	err	Erre
en	ers	Ersu
en	ert	Eritai
en	erw	Erokwanas
en	ese	Ese Ejja
en	esg	Aheri Gondi
en	esh	Eshtehardi
en	esi	North Alaskan Inupiatun
en	esk	Northwest Alaska Inupiatun
en	esl	Egypt Sign Language
en	esm	Esuma
en	esn	Salvadoran Sign Language
en	eso	Estonian Sign Language
en	esq	Esselen
en	ess	Central Siberian Yupik
en	et	Estonian
en	esu	Central Yupik
en	esy	Eskayan
en	etb	Etebi
en	etc	Etchemin
en	eth	Ethiopian Sign Language
en	etn	Eton (Vanuatu)
en	eto	Eton (Cameroon)
en	etr	Edolo
en	ets	Yekhee
en	ett	Etruscan
en	etu	Ejagham
en	etx	Eten
en	etz	Semimi
en	eu	Basque
en	eve	Even
en	evh	Uvbie
en	evn	Evenki
en	ee	Ewe
en	ewo	Ewondo
en	ext	Extremaduran
en	eya	Eyak
en	eyo	Keiyo
en	eza	Ezaa
en	eze	Uzekwe
en	faa	Fasu
en	fab	Fa d'Ambu
en	fad	Wagi
en	faf	Fagani
en	fag	Finongan
en	fah	Baissa Fali
en	fai	Faiwol
en	faj	Faita
en	fak	Fang (Cameroon)
en	fal	South Fali
en	fam	Fam
en	fan	Fang (Equatorial Guinea)
en	fo	Faroese
en	fap	Palor
en	far	Fataleka
en	fa	Persian
en	fat	Fanti
en	fau	Fayu
en	fax	Fala
en	fay	Southwestern Fars
en	faz	Northwestern Fars
en	fbl	West Albay Bikol
en	fcs	Quebec Sign Language
en	fer	Feroge
en	ffi	Foia Foia
en	ffm	Maasina Fulfulde
en	fgr	Fongoro
en	fia	Nobiin
en	fie	Fyer
en	fj	Fijian
en	fil	Filipino
en	fi	Finnish
en	fip	Fipa
en	fir	Firan
en	fit	Tornedalen Finnish
en	fiw	Fiwaga
en	fkk	Kirya-Konzəl
en	fkv	Kven Finnish
en	fla	Kalispel-Pend d'Oreille
en	flh	Foau
en	fli	Fali
en	fll	North Fali
en	fln	Flinders Island
en	flr	Fuliiru
en	fly	Flaaitaal
en	fmp	Fe'fe'
en	fmu	Far Western Muria
en	fnb	Fanbak
en	fng	Fanagalo
en	fni	Fania
en	fod	Foodo
en	foi	Foi
en	fom	Foma
en	fon	Fon
en	for	Fore
en	fos	Siraya
en	fpe	Fernando Po Creole English
en	fqs	Fas
en	fr	French
en	frc	Cajun French
en	frd	Fordata
en	frk	Frankish
en	frm	Middle French (ca. 1400-1600)
en	fro	Old French (842-ca. 1400)
en	frp	Arpitan
en	frq	Forak
en	frr	Northern Frisian
en	frs	Eastern Frisian
en	frt	Fortsenal
en	fy	Western Frisian
en	fse	Finnish Sign Language
en	fsl	French Sign Language
en	fss	Finland-Swedish Sign Language
en	fub	Adamawa Fulfulde
en	fuc	Pulaar
en	fud	East Futuna
en	fue	Borgu Fulfulde
en	fuf	Pular
en	fuh	Western Niger Fulfulde
en	fui	Bagirmi Fulfulde
en	fuj	Ko
en	ff	Fulah
en	fum	Fum
en	fun	Fulniô
en	fuq	Central-Eastern Niger Fulfulde
en	fur	Friulian
en	fut	Futuna-Aniwa
en	fuu	Furu
en	fuv	Nigerian Fulfulde
en	fuy	Fuyug
en	fvr	Fur
en	fwa	Fwâi
en	fwe	Fwe
en	gaa	Ga
en	gab	Gabri
en	gac	Mixed Great Andamanese
en	gad	Gaddang
en	gae	Guarequena
en	gaf	Gende
en	gag	Gagauz
en	gah	Alekano
en	gai	Borei
en	gaj	Gadsup
en	gak	Gamkonora
en	gal	Galolen
en	gam	Kandawo
en	gan	Gan Chinese
en	gao	Gants
en	gap	Gal
en	gaq	Gata'
en	gar	Galeya
en	gas	Adiwasi Garasia
en	gat	Kenati
en	gau	Mudhili Gadaba
en	gaw	Nobonob
en	gax	Borana-Arsi-Guji Oromo
en	gay	Gayo
en	gaz	West Central Oromo
en	gba	Gbaya (Central African Republic)
en	gbb	Kaytetye
en	gbd	Karadjeri
en	gbe	Niksek
en	gbf	Gaikundi
en	gbg	Gbanziri
en	gbh	Defi Gbe
en	gbi	Galela
en	gbj	Bodo Gadaba
en	gbk	Gaddi
en	gbl	Gamit
en	gbm	Garhwali
en	gbn	Mo'da
en	gbo	Northern Grebo
en	gbp	Gbaya-Bossangoa
en	gbq	Gbaya-Bozoum
en	gbr	Gbagyi
en	gbs	Gbesi Gbe
en	gbu	Gagadu
en	gbv	Gbanu
en	gbw	Gabi-Gabi
en	gbx	Eastern Xwla Gbe
en	gby	Gbari
en	gbz	Zoroastrian Dari
en	gcc	Mali
en	gcd	Ganggalida
en	gce	Galice
en	gcf	Guadeloupean Creole French
en	gcl	Grenadian Creole English
en	gcn	Gaina
en	gcr	Guianese Creole French
en	gct	Colonia Tovar German
en	gda	Gade Lohar
en	gdb	Pottangi Ollar Gadaba
en	gdc	Gugu Badhun
en	gdd	Gedaged
en	gde	Gude
en	gdf	Guduf-Gava
en	gdg	Ga'dang
en	gdh	Gadjerawang
en	gdi	Gundi
en	gdj	Gurdjar
en	gdk	Gadang
en	gdl	Dirasha
en	gdm	Laal
en	gdn	Umanakaina
en	gdo	Ghodoberi
en	gdq	Mehri
en	gdr	Wipi
en	gds	Ghandruk Sign Language
en	gdt	Kungardutyi
en	gdu	Gudu
en	gdx	Godwari
en	gea	Geruma
en	geb	Kire
en	gec	Gboloo Grebo
en	ged	Gade
en	geg	Gengle
en	geh	Hutterite German
en	gei	Gebe
en	gej	Gen
en	gek	Ywom
en	gel	ut-Ma'in
en	geq	Geme
en	ges	Geser-Gorom
en	gev	Eviya
en	gew	Gera
en	gex	Garre
en	gey	Enya
en	gez	Geez
en	gfk	Patpatar
en	gft	Gafat
en	gga	Gao
en	ggb	Gbii
en	ggd	Gugadj
en	gge	Guragone
en	ggg	Gurgula
en	ggk	Kungarakany
en	ggl	Ganglau
en	ggt	Gitua
en	ggu	Gagu
en	ggw	Gogodala
en	gha	Ghadamès
en	ghc	Hiberno-Scottish Gaelic
en	ghe	Southern Ghale
en	ghh	Northern Ghale
en	ghk	Geko Karen
en	ghl	Ghulfan
en	ghn	Ghanongga
en	gho	Ghomara
en	ghr	Ghera
en	ghs	Guhu-Samane
en	ght	Kuke
en	gia	Kitja
en	gib	Gibanawa
en	gic	Gail
en	gid	Gidar
en	gie	Gaɓogbo
en	gig	Goaria
en	gih	Githabul
en	gil	Gilbertese
en	gim	Gimi (Eastern Highlands)
en	gin	Hinukh
en	gip	Gimi (West New Britain)
en	giq	Green Gelao
en	gir	Red Gelao
en	gis	North Giziga
en	git	Gitxsan
en	giu	Mulao
en	giw	White Gelao
en	gix	Gilima
en	giy	Giyug
en	giz	South Giziga
en	gji	Geji
en	gjk	Kachi Koli
en	gjm	Gunditjmara
en	gjn	Gonja
en	gjr	Gurindji Kriol
en	gju	Gujari
en	gka	Guya
en	gke	Ndai
en	gkn	Gokana
en	gko	Kok-Nar
en	gkp	Guinea Kpelle
en	gku	ǂUngkue
en	gd	Scottish Gaelic
en	glc	Bon Gula
en	gld	Nanai
en	ga	Irish
en	gl	Galician
en	glh	Northwest Pashai
en	gli	Guliguli
en	glj	Gula Iro
en	glk	Gilaki
en	gll	Garlali
en	glo	Galambu
en	glr	Glaro-Twabo
en	glu	Gula (Chad)
en	gv	Manx
en	glw	Glavda
en	gly	Gule
en	gma	Gambera
en	gmb	Gula'alaa
en	gmd	Mághdì
en	gmg	Magɨyi
en	gmh	Middle High German (ca. 1050-1500)
en	gml	Middle Low German
en	gmm	Gbaya-Mbodomo
en	gmn	Gimnime
en	gmu	Gumalu
en	gmv	Gamo
en	gmx	Magoma
en	gmy	Mycenaean Greek
en	gmz	Mgbolizhia
en	gna	Kaansa
en	gnb	Gangte
en	gnc	Guanche
en	gnd	Zulgo-Gemzek
en	gne	Ganang
en	gng	Ngangam
en	gnh	Lere
en	gni	Gooniyandi
en	gnk	//Gana
en	gnl	Gangulu
en	gnm	Ginuman
en	gnn	Gumatj
en	gno	Northern Gondi
en	gnq	Gana
en	gnr	Gureng Gureng
en	gnt	Guntai
en	gnu	Gnau
en	gnw	Western Bolivian Guaraní
en	gnz	Ganzi
en	goa	Guro
en	gob	Playero
en	goc	Gorakor
en	god	Godié
en	goe	Gongduk
en	gof	Gofa
en	gog	Gogo
en	goh	Old High German (ca. 750-1050)
en	goi	Gobasi
en	goj	Gowlan
en	gok	Gowli
en	gol	Gola
en	gom	Goan Konkani
en	gon	Gondi
en	goo	Gone Dau
en	gop	Yeretuar
en	goq	Gorap
en	gor	Gorontalo
en	gos	Gronings
en	got	Gothic
en	gou	Gavar
en	gow	Gorowa
en	gox	Gobu
en	goy	Goundo
en	goz	Gozarkhani
en	gpa	Gupa-Abawa
en	gpe	Ghanaian Pidgin English
en	gpn	Taiap
en	gqa	Ga'anda
en	gqi	Guiqiong
en	gqn	Guana (Brazil)
en	gqr	Gor
en	gqu	Qau
en	gra	Rajput Garasia
en	grb	Grebo
en	grc	Ancient Greek (to 1453)
en	grd	Guruntum-Mbaaru
en	grg	Madi
en	grh	Gbiri-Niragu
en	gri	Ghari
en	grj	Southern Grebo
en	grm	Kota Marudu Talantang
en	gn	Guarani
en	gro	Groma
en	grq	Gorovu
en	grr	Taznatit
en	grs	Gresi
en	grt	Garo
en	gru	Kistane
en	grv	Central Grebo
en	grw	Gweda
en	grx	Guriaso
en	gry	Barclayville Grebo
en	grz	Guramalum
en	gse	Ghanaian Sign Language
en	gsg	German Sign Language
en	gsl	Gusilay
en	gsm	Guatemalan Sign Language
en	gsn	Nema
en	gso	Southwest Gbaya
en	gsp	Wasembo
en	gss	Greek Sign Language
en	gsw	Swiss German
en	gta	Guató
en	gtu	Aghu-Tharnggala
en	gua	Shiki
en	gub	Guajajára
en	guc	Wayuu
en	gud	Yocoboué Dida
en	gue	Gurinji
en	guf	Gupapuyngu
en	gug	Paraguayan Guaraní
en	guh	Guahibo
en	gui	Eastern Bolivian Guaraní
en	gu	Gujarati
en	guk	Gumuz
en	gul	Sea Island Creole English
en	gum	Guambiano
en	gun	Mbyá Guaraní
en	guo	Guayabero
en	gup	Gunwinggu
en	guq	Aché
en	gur	Farefare
en	gus	Guinean Sign Language
en	gut	Maléku Jaíka
en	guu	Yanomamö
en	guw	Gun
en	gux	Gourmanchéma
en	guz	Gusii
en	gva	Guana (Paraguay)
en	gvc	Guanano
en	gve	Duwet
en	gvf	Golin
en	gvj	Guajá
en	gvl	Gulay
en	gvm	Gurmana
en	gvn	Kuku-Yalanji
en	gvo	Gavião Do Jiparaná
en	gvp	Pará Gavião
en	gvr	Gurung
en	gvs	Gumawana
en	gvy	Guyani
en	gwa	Mbato
en	gwb	Gwa
en	gwc	Kalami
en	gwd	Gawwada
en	gwe	Gweno
en	gwf	Gowro
en	gwg	Moo
en	gwi	Gwichʼin
en	gwj	/Gwi
en	gwm	Awngthim
en	gwn	Gwandara
en	gwr	Gwere
en	gwt	Gawar-Bati
